contributor_name,doc_id,contribution_type
Apple Inc.,R1-2402903,Technical Analysis
Tejas Networks Ltd.,R1-2409749,Technical Contribution
Ericsson,R1-2401624,Moderator
OPPO,R1-2410111,Technical Proposal
CATT,R1-2400405,Source
Ericsson,R1-2408585,Change Request Proposal
NTPU,R1-2401053,System Proposal
CATT,R1-2404403,Technical Contribution
Huawei,R1-2400142,Technical Proposal
Hyundai Motor Company,R1-2410172,Discussion and Decision
Fujitsu,R1-2400779,Discussion
CATT,R1-2406322,Source
HiSilicon,R1-2403958,Technical Contribution
Nokia,R1-2403074,Change Request
Spreadtrum Communications,R1-2401674,Contribution
Intel Corporation,R1-2407251,Moderator
Samsung,R1-2405486,Moderator
ZTE,R1-2410769,Moderator
Samsung,R1-2405574,Source
Nokia,R1-2405716,Source to WG
CATT,R1-2400415,Technical Proposal
Sungjin Park (Samsung),R1-2405562,Moderator/Reply LS Author
Purple Mountain Laboratories,R1-2400841,Source
vivo,R1-2407540,Contributor
vivo,R1-2409670,Technical contribution
Indian Institute of Technology Madras (IITM),R1-2401154,Technical Contribution
CMCC,R1-2407909,Source
Apple,R1-2409824,Discussion/Decision
Huawei,R1-2403925,Measurement data analysis and proposal
vivo,R1-2409244,Moderator Summary
LG Electronics,R1-2409833,Discussion and Proposal
Continental Automotive,R1-2408532,Contribution
CEWiT,R1-2403056,Technical Proposal
"Huawei, HiSilicon",R1-2400136,Source
Samsung,R1-2407262,Technical Proposal
Nokia,R1-2401876,Change Proposal
Huawei,R1-2407535,Contributor
Ericsson,R1-2401807,Proposal for FG51-2 restrictions
CMCC,R1-2409509,Discussion & Decision
Fraunhofer IIS,R1-2401244,Technical Analysis
3rd Generation Partnership Project; Technical Specification Group Radio Access Network,R1-2403295,CR Proposal
Spreadtrum Communications,R1-2400052,Technical contribution
NEC,R1-2404668,Technical proposal
Samsung,R1-2406671,Discussion and decision
vivo,R1-2407847,Technical Proposal
Sharp,R1-2408244,Technical Analysis
CATT,R1-2404367,Contribution
Samsung,R1-2405710,Contributor
Apple Inc.,R1-2402876,Views on 3Tx codebook
"Huawei, HiSilicon",R1-2403927,Discussion and Decision
CATT,R1-2406352,Discussion and Decision
CATT,R1-2408056,Technical Proposal
CATT,R1-2407266,Technical Proposal
Sony,R1-2410216,Technical Contribution
Comba,R1-2403042,Discussion
HiSilicon,R1-2405330,Technical Analysis
Xiaomi,R1-2402671,Source
MediaTek,R1-2410903,Moderator
Huawei,R1-2410601,Source
vivo,R1-2406202,Discussion and Decision
Huawei,R1-2408170,Source
NVIDIA,R1-2402851,Discussion
Samsung,R1-2402447,CR Proposal
Apple Inc.,R1-2402878,Technical Proposal
vivo,R1-2406146,Discussion and Decision
Samsung,R1-2400713,Discussion and Decision
Ericsson,R1-2405700,Contributor
Ericsson,R1-2405008,Discussion/Decision Proposal
New H3C,R1-2400153,Discussion
Hisilicon,R1-2401391,Source
LG Electronics,R1-2404328,Discussion and decision
HiSilicon,R1-2402020,Discussion and Decision
HiSilicon,R1-2403960,Source
Futurewei,R1-2403870,Technical proposal
ZTE Corporation,R1-2410696,Moderator
Indian Institute of Technology Kanpur,R1-2405283,Technical Analysis
Samsung,R1-2407361,Technical Proposal
ZTE,R1-2404989,Change Request
Ericsson,R1-2407233,Moderator
Ericsson,R1-2404479,Contribution
OPPO,R1-2406262,Technical Contribution
CMCC,R1-24xxxxx,Chair Notes
Huawei,R1-2406992,Change Request Proposal
Panasonic,R1-2404738,Technical Proposal
Chunhui Zhang,R4-2321976,Contact Person
"InterDigital, Inc.",R1-2400163,Technical Proposal
CATT,R1-2404393,Technical Contribution
Samsung,R1-2403642,Moderator Summary
Apple,R1-2401020,Discussion/Decision
Sony,R1-2410219,Discussion Document
TCL,R1-2409475,Discussion
Sanechips,R1-2409540,Source
NEC,R1-2402755,Discussion/Decision
Ericsson,R1-2401218,Technical Proposal
CMCC,R1-2409006,Technical Analysis
Samsung,R1-2404104,Technical Contribution
Sony,R1-2400847,Discussion and decision
MediaTek Inc.,R1-2401295,Technical Analysis
vivo,R1-2400253,Source
vivo,R1-2406203,Discussion and Decision
Huawei,R1-2405839,Technical Analysis
MediaTek,R1-2410812,Moderator
vivo,R1-2400252,Discussion and Decision
Qualcomm Incorporated,R1-2405168,Technical Proposal
VIVO,R1-2406107,Source
Huawei,R1-2403669,Moderator
NEC,R1-2404661,Source
CMCC,R1-2403789,Moderator Summary
vivo,R1-2403625,Moderator
CMCC,R1-2404448,Discussion Document
Huawei,R1-2403538,Reply LS
Ericsson,R1-2401219,Technical Proposal
Chair,R1-2407585,Agenda Coordination
LG Electronics,R1-2404896,Discussion and Decision
CATT,R1-2409253,Moderator
KDDI Corporation,R1-2403354,Technical Proposal
Sony,R1-2410225,Technical Proposal
Ericsson,R1-2406135,"Discussion, Decision"
Nokia,R1-2406423,Discussion and Decision
NEC,R1-2404675,Technical Proposal
Apple,R1-2404298,Discussion/Decision proposal
Fraunhofer IIS,R1-2405595,Contribution
MediaTek Inc.,R1-2401296,Discussion and Decision
LG Electronics Inc.,R1-2406606,Technical Proposal
Baicells,R1-2404789,Discussion and Decision
Nokia,R1-2400962,Source
Sanechips,R1-2410449,Technical Contribution
TCL,R1-2403882,Discussion
NVIDIA,R1-2408393,Contribution
Xiaomi,R1-2407955,Contribution Document
Ericsson,R1-2407397,Moderator Summary
Ericsson,R1-2400521,Source
OPPO,R1-2402305,CR Proposal
CAICT,R1-2406896,Technical Contribution
MediaTek,R1-2401790,Moderator
"InterDigital, Inc.",R1-2406457,Discussion and Decision
Nokia,R1-2407451,Contributor
Samsung,R1-2404083,Technical Correction Proposal
NTT DOCOMO,R1-2405618,Moderator
Nokia,R1-2402077,Discussion and Decision
Google,R1-2402273,Technical Proposal
OPPO,R1-2408164,Contribution
Nokia,R1-2405176,Discussion and Decision
China Telecom,R1-2400659,Contribution
Nokia,R1-2400650,Proposal
Spreadtrum Communications,R1-2400070,Technical Proposal
Sony,R1-2408404,Contribution
vivo,R1-2402228,Discussion and Decision
Panasonic,R1-2406599,Source
Sharp,R1-2405068,Discussion Paper
Nokia,R1-2401858,Source
"InterDigital, Inc.",R1-2400683,Discussion/Decision
Tejas Networks,R1-2405940,Technical Proposal
Huawei,R1-2403664,Session Chair
CATT,R1-2407205,Moderator Summary
Viasat,R1-2409004,Source
vivo,R1-2409693,Contribution
Nokia,R1-2403465,Proposal 1 (Antenna Port Reporting)
Xiaomi,R1-2407953,Source
Samsung,R1-2404124,Discussion and Decision
Nokia,R1-2401816,Contributor
Sony,R1-2406470,Discussion
Huawei,R1-2401568,Moderator
KRRI,R1-2406530,Primary contributor
RAN3,R1-2401953,Submitted by
NTT DOCOMO,R1-2407515,Moderator
Huawei,R1-2408171,Technical Analysis
"InterDigital, Inc.",R1-2408733,Source
Samsung,R1-2405700,Moderator
China Telecom,R1-2406389,Discussion
KDDI,R1-2405255,Discussion and decision proposal
Ericsson,R1-2410887,Moderator Summary
vivo,R1-2407492,Moderator Summary
Huawei,R1-2405693,Ad-Hoc Chair
Intel,R1-2410864,Technical Contribution
CATT,R1-2402392,Technical Proposal
CATT,R1-2401653,Moderator
Qualcomm,R1-2407535,Contributor
Panasonic,R1-2400903,Contribution
Spreadtrum Communications,R1-2404037,Technical Proposal
Sharp,R1-2405072,Discussion and Decision
Jinhuan Xia,R1-2403536,Reply LS
Samsung,R1-2400716,Discussion and decision
Nokia,R1-2403997,Discussion and Decision
Samsung,R1-2409594,Discussion
Nokia,R1-2402927,Technical Analysis and Proposals
Futurewei,R1-2403862,Source
Lenovo,R1-2403105,Discussion
Ericsson,R1-2408269,Discussion
"Huawei, HiSilicon",R1-2406990,Technical contribution
Qualcomm Incorporated,R1-2405149,Technical Proposal
Spreadtrum Communications,R1-2400038,Discussion and decision
TCL,R1-2406566,Contribution
Fujitsu,R1-2408506,Discussion
"InterDigital, Inc.",R1-2406891,Discussion and Decision
MediaTek Inc.,R1-2410871,Clarification on SSSG timer reset after DCI-triggered BWP switch
Spreadtrum Communications,R1-2404032,Source
NEC,R1-2409863,Discussion/Proposal
ZTE Corporation,R1-2404996,Change Request
Indian Institute of Technology Kanpur,R1-2401265,Discussion and Decision
Huawei,R1-2403535,Reply LS response
ZTE Corporation,R1-2409481,Discussion/Decision
Huawei,R1-2403959,Source
ZTE,R1-2406680,Change Request
ITL,R1-2403309,Source
ZTE Corporation,R1-2409539,Contribution
OPPO,R1-2404858,Discussion and Proposals
Qualcomm Incorporated,R1-2410493,Technical Proposal
CATT,R1-2410541,Reply LS
Sanechips,R1-2405932,Discussion/Decision
Kyocera,R1-2402127,Discussion/Decision
ETRI,R1-2410280,Technical Analysis
Ericsson,R1-2406877,Source
Spreadtrum Communications,R1-2405901,Technical Analysis
Intel Corporation,R1-2409742,Source
Huawei,R1-2403361,Contribution
Futurewei,R1-2405804,Technical Proposal
"NTT DOCOMO, INC.",R1-2408775,Contribution
Intel Corporation,R1-2410170,Source
Intel Corporation,R1-24074894,Moderator Summary
Samsung,R1-2407309,Technical contribution
Nokia,R1-2400879,Technical Analysis
MediaTek Inc,R1-2407529,Moderator
Apple Inc.,R1-2402868,Discussion/Decision
NEC,R1-2407360,CR Proposal
Sharp,R1-2410361,Technical Analysis
Huawei,R1-2401885,Change Request Proposal
Huawei,R1-2401603,Moderator
Lenovo,R1-2406074,Technical Contribution
vivo,R1-2402224,Draft CR on PRACH symbol gap
Huawei,R1-2409393,Technical Proposal
Sony,R1-2408415,Discussion
Toyota ITC,R1-2404911,Change Request
Nokia,R1-2405819,Technical Proposal
"NTT DOCOMO, INC.",R1-2403217,Discussion and Decision
CATT,R1-2404394,Technical Proposal
New H3C,R1-2402169,Technical Proposal
Fujitsu,R1-2410129,Discussion
Nordic Semiconductor ASA,R1-2410532,Discussion/Decision Proposal
Samsung,R1-2408622,Change Request
Apple,R1-2402881,Discussion/Decision
vivo,R1-24,Moderator Summary
WILUS Inc.,R1-2401215,Discussion
Huawei,R1-2407527,Proposer
New H3C,R1-2407626,Contribution
"Huawei, HiSilicon",RAN1#119 Chair's Notes,Discussion contributions on AI/ML and MIMO
Nokia Shanghai Bell,R1-2400081,Discussion and Decision
HONOR,R1-2408231,Discussion and Decision
Samsung,R1-2407398,Alt 1/Proposal 3
Huawei,38.213 CR 0633,Co-author
Qualcomm,R1-2401415,CR Proposal
Transsion Holdings,R1-2406705,Discussion & Decision
TCL,R1-2409361,Discussion/Decision Proposal
InterDigital,R1-2405625,Moderator
Huawei,R1-2410702,Moderator Summary
KT Corp.,R1-2410344,Technical Proposal
Samsung,R1-2404132,Source
CATT,R2-2407887,Technical Contribution
vivo,R1-2409701,Source
Qualcomm Incorporated,R1-2403183,Technical contribution
Intel Corporation,R1-2407241,Co-author
Huawei,R1-2401857,Proposals on PDSCH/PUSCH design
OPPO,R1-2408163,Source
ZTE Corporation,R1-2407786,CR Proposal
Sharp,R1-2403303,Discussion paper
Spreadtrum Communications,R1-2404010,Technical Discussion
Huawei,R1-2407371,CR Proposal
Fujitsu,R1-2405668,Moderator Summary
Samsung,R1-2403540,Draft CR-1 (R1-2402444)
Xiaomi,R1-2402673,Technical Analysis and Proposals
CMCC,R1-2400335,Discussion & Decision
Samsung,R1-2404096,Change Proposal
ASUSTeK,R1-2408909,Discussion and Decision
CATT,R1-2402395,Technical Analysis
Apple Inc.,R1-2408453,Source
"InterDigital, Inc.",R1-2408524,Technical Contribution
ZTE,R1-2400490,Discussion
Ericsson,R1-2409990,Proposal
RAN WG3,R3-238056,Source
Futurewei,R1-2403871,Discussion and decision
ZTE,R1-2404008,Technical Contribution
ZTE Corporation,R1-2407932,Technical analysis and proposals
Apple,R1-2408439,Reply LS
Baicells,R1-2410415,Technical Proposal
Apple,R1-2406838,Technical Contribution
"NTT DOCOMO, INC.",R1-2409037,Discussion and Proposals
Nokia,R1-2408593,Discussion and Decision
Panasonic,R1-2406390,Discussion/Decision
Nokia,R1-2405771,Change Proposal
NEC,R1-2408207,Discussion and Proposal
ZTE Corporation,R1-2404999,Change Request Submission
Apple Inc.,R1-2400997,Discussion/Decision
Nokia,R1-2400971,Technical Analysis and Proposals
"InterDigital, Inc.",R1-2408188,Discussion and Decision
Sanechips,R1-2406125,Source
3GPP TSG-RAN WG1,R1-2408016,Technical Proposal
Huawei,R1-2401573,Proposals on LCM Framework
vivo,R1-2403446,Moderator
Samsung,R1-2403566,CR Proposal
vivo,R1-2401946,Technical Contribution
Sharp,R1-2401047,Technical Contribution
China Telecom,R1-2400663,Technical Proposal
NEC,R1-2406692,Source
Apple,R1-2402899,Contribution
Qualcomm Incorporated,R1-2401423,Technical Proposal
ZTE Corporation,R1-2407776,Source
"Nokia, Nokia Shanghai Bell",R1-2408346,Source
Ericsson,R1-2403270,Change Proposal
Fujitsu,R1-2404586,Discussion & Proposals
Lenovo,R1-2401591,Moderator Summary
Huawei,R1-2409119,Technical Proposals
Lenovo,R1-2404931,Technical Proposal
ZTE,R1-2405606,Moderator
CATT,R1-2400416,Technical Proposal
NICT,R1-2405206,Discussion
"InterDigital, Inc.",R1-2403846,Technical Proposal
"Huawei, HiSilicon",R1-2401485,Text Proposal #8
Sanechips,R1-2409555,Co-author
NVIDIA,R1-2402848,Discussion Document
Ericsson,R1-2405624,Contributor
Ericsson,R1-2403378,Discussion Document
Nokia,R1-2408537,Technical Proposal
Xiaomi,R1-2404608,Technical Contribution
RUijie networks,R1-2408383,Discussion and decision
"NTT DOCOMO, INC",R1-2401088,Change Proposal
Ericsson,R1-2402418,Source
Samsung,R1-2400742,Technical Contribution
Tao Cai,R2-2313656,LS Submitter
Samsung,R1-2401722,Co-source
CMCC,R1-2410659,Source
Sanechips,R1-2406957,Source
Xiaomi,R1-2400016,Contact Organization
Sanechips,R1-2404555,Technical Analysis
Sony,R1-2406474,Source
Panasonic,R1-2402695,Discussion
Apple Inc.,R1-2402863,Technical Proposal
MediaTek Inc.,R1-2409204,Moderator Summary
OPPO,R1-2404831,Change Request
RAN1,R1-2401627,LS response authoring
"Huawei, HiSilicon",R1-2405327,CR for RRC Parameters
Intel Corporation,R1-2406532,Source
Google Inc,R1-2407151,CR Proposer
CATT,R1-2409086,Moderator Summary
Sharp,R1-2400644,Technical Contribution
Panasonic,R1-2400890,Discussion
Huawei,R1-2407472,Ad-Hoc Chair
Samsung,R1-2405678,Moderator
Lenovo,R1-2402931,Contribution
HiSilicon,R1-2410602,Technical Contribution
vivo,R1-2406175,Discussion and Decision
Ericsson,R1-2409433,Contribution
vivo,R1-2406183,Technical contribution
Lenovo,R1-2406071,Discussion
Transsion Holdings,R1-2406700,Technical contribution
LG Electronics,R1-2403265,Source
Apple Inc.,R1-2406853,Moderator
vivo,R1-2406145,Liaison Statement Reply
TCL,R1-2400270,Discussion and Decision
CMCC,R1-2405992,Technical Analysis & Proposals
CAICT,R1-2408807,Discussion/Decision
Huawei,R1-2402015,Technical Proposal
Futurewei,R1-2401528,Moderator
HiSilicon,R1-2403959,Source
OPPO,R1-2402310,Discussion/Decision
Samsung,R1-2402465,Technical Contribution
Apple,R1-2401830,Source
Panasonic,R1-2409545,Technical Proposal
China Academy of Telecommunications Technology (CATT),R1-2409939,Discussion and Decision
Ericsson,R1-2405829,Technical Analysis
HiSilicon,R1-2403361,Contribution
CATT,R1-2409103,Moderator Summary
"Huawei, HiSilicon",R1-2405864,CR Proposal
RUijie networks,R1-2406594,Technical Proposal
Huawei,R1-2400139,Technical Proposal
Ericsson,R1-2406808,Discussion
Apple Inc.,R1-2406857,Discussion/Decision
Samsung,R1-2410776,13 proposals on LCM procedures
Huawei,R1-2405707,Technical contribution
Ericsson,R1-2403511,Proposals 1-4
vivo,R1-2404331,Source
ETRI,R1-2404767,Discussion
Qualcomm Incorporated,R1-2408854,Technical Contribution
vivo,R1-2403623,Moderator
Samsung,R1-2401877,Change Proposal
Futurewei,R1-2400099,Discussion and Decision
Ericsson,R1-2408816,Rapporteur
ZTE Corporation,R1-2404236,Change Request Proposal
NEC,R1-2400806,Technical Proposal
ZTE,R1-2402620,Discussion Proposal
CATT,R1-2400412,Technical Analysis
Sharp,R1-2406972,Technical Analysis
Apple Inc.,R1-2406831,Source
ZTE Corporation,R1-2410456,CR Proposal
WILUS Inc.,R1-2408899,Discussion/Proposal
Thales,R1-2407771,Information
CMCC,R1-2409506,Discussion and Decision
vivo,R1-2408997,Technical contribution
Florent Munier,R1-2407401,Contact person
CATT,R1-2404398,Discussion and Decision
TCL,R1-2400360,Discussion and Decision
CATT,R1-2400422,Discussion and Decision
Afshin Haghighat,R1-2410870,Technical Reply
CATT,R1-2408008,Discussion and Decision
Huawei,R1-240XXXX,Session Notes
Samsung,R1-2402478,Discussion/Decision
Ericsson,R1-2409207,Contributor
Sharp,R1-2403111,Technical Proposal
Lenovo,R1-2402930,Contribution
Huawei,R1-2410788,Moderator Summary
NTPU,R1-2400652,Technical Contribution
RUijie networks,R1-2408382,Discussion and decision
Nokia,R1-2409106,Moderator Summary
KDDI Corporation,R1-2403136,Discussion document
CATT,R1-2405651,Source
Xiaomi,R1-2401494,Moderator Summary
ZTE,R1-2404228,CR Proposal
Samsung,R1-2402473,Source
OPPO,R1-2410099,Contribution
"NTT DOCOMO, INC.",R1-2401106,Technical Proposal
"NTT DOCOMO, INC.",R1-2406950,Technical Proposal
Ericsson,R1-2400518,Discussion/Decision Proposal
"NTT DOCOMO, INC.",R1-2410391,Technical Proposal
Samsung,R1-2409061,Moderator
HONOR,R1-2410179,Technical Proposal
Ericsson,R1-2407553,Rapporteur
Li Guo,R1-2410870,Technical Reply
Ericsson,R1-2407569,Change Request
Huawei,R1-2401815,Moderator
Sharp,R1-2410410,Technical Proposal
Huawei,R1-2401770,Moderator
Intel Corporation,R1-2408285,Discussion Document
OPPO,R1-2402293,Discussion and Decision
vivo,R1-2407465,Moderator
Sony,R1-2408989,Author
Huawei,R1-2408177,Source
Sanechips,R1-2409383,Source
"Huawei, HiSilicon",R1-2407349,Proposal Contributor
MediaTek Inc.,R1-2409074,Moderator Summary
Sharp,R1-2410434,Source
Google,R1-2405958,Discussion/Decision
Nordic Semiconductor ASA,R1-2407136,Technical Proposal
Nokia,R1-2403693,Source
"NTT DOCOMO, INC.",R1-2403244,Discussion and Proposal
Thales,R1-2409473,Proposal
RAN2 Working Group,CR-Form-v12.3,Change Request
Huawei,R1-2403652,Session Chair
LG Electronics,R1-2407543,Moderator Summary
Intel Corporation,R1-2407402,Moderator
Sony,R1-2406463,Technical Proposal
LG Electronics,R1-2409489,Discussion and Decision
Xiaomi,R1-2400567,Discussion
NEC,R1-2408213,Technical Proposal
vivo,R1-2404168,Technical Contribution
Futurewei,R1-2403428,Moderator Summary
Qualcomm,R1-2410922,Liaison Statement
AT&T,R1-2401360,Moderator Summary
KT Corp.,R1-2401161,Discussion and Decision
Sharp,R1-2402736,Proposals on physical layer design
vivo,R1-2409666,Discussion on active semi-persistent SRS
vivo,R1-2407851,Discussion
Ericsson,R1-2403567,CR Proposal
CableLabs,R1-2403377,Technical Contribution
Anritsu,R1-2403996,Measurement data provider
LG Electronics,R1-2408675,Discussion and Decision
TCL,R1-2409838,Technical Contribution
ETRI,R1-2403008,Discussion
CEWiT,R1-2407085,Discussion/Decision
ZTE Corporation,R1-2403426,Moderator Summary
OPPO,R1-2408997,Moderation
Google Inc.,R1-2404348,Technical Proposal
Ericsson,R1-2402985,CR Proposal
ZTE,R1-2402187,Discussion
MediaTek Inc.,R1-2402597,Discussion and Decision
ZTE,R1-2409281,Contributor
CATT,R1-2401486,Moderator
Spreadtrum Communications,R1-2402097,Discussion/Decision Proposal
Huawei,R1-2401996,Technical Analysis
Apple Inc.,R1-2409802,Contribution
Qualcomm Incorporated,R1-2401659,CR Source
Apple,R1-2404284,Discussion/Decision
MediaTek Inc.,R1-2408710,Discussion
