agenda_id,doc_id,page_range
8.4,R1-2401935,
9.5.2,R1-2407996,1-7
9.6.1,R1-2400444,
9.4.2.1,R1-2410479,
9.3.2,R1-2408408,
9.2.1,R1-2404715,
9.2.4,R1-2406544,
9.4.1.2,R1-2409636,
9.4.2.4,R1-2408650,
Unknown,R1-2407828,
9.1.3.2,R1-2406396,1-6
5,R1-2408772,11-12
8.2.2,R1-2404887,
9.2.5.2,R1-2404718,
8.5.1,R1-2403179,1-5
9.8.1,R1-2408484,entire document
9.11.5,R1-2409827,1-3
9.1.1,R1-2410547,1-10
NR_NTN_Ph3-Core,R1-2407889,
9.2.1,R1-2408336,
9.11,R1-2407384,
9.6.2,R1-2404300,
9.1.2,R1-2404138,Page 2
R4-2406444,R4-2406444,
9.11.4,R1-2403005,Entire document
9.4.2.2,R1-2410653,Section 6.2
9.11.1,R1-2402580,
8.4,R1-2401316,
9.1.4.1,R1-2407617,
9.1.3.1,R1-2409331,9-10
Positioning_MAC_Agreements,R1-2402352,
,R1-2409913,
9.3.3,R1-2400776,
9.3.2,R1-2400732,
9.1.3.3,R1-2406018,
9.5.3,R1-2404185,
9.2.4,R1-2403352,
8.1,R1-2404257,Clause 8.1
9.9.1,R1-2408357,
9.4.1.1,R1-2408731,
9.4.2.3,R1-2404288,
8.2,R1-2402865,
NR_Mob_enh2-Core,R1-2410599,1-3
NR_pos_enh2-Core,R1-2406953,
9.3.2,R1-2404678,
9.1.1,R1-2404137,Entire Document
R1-2401956,R1-2403153,
8.10,R1-2401167,
9.10.1,R1-2404045,
9.8.1,R1-2406007,
9.4.2.2,R1-2403966,all pages
9.11.2,R1-2409979,
9.2.2,R1-2406364,
9.1.3.2,R1-2400833,
9.3.1,R1-2403472,
9.11.1,R1-2401845,1-82
9.1.3,R1-2410042,1/1
9.1.2,R1-2408214,
5,R1-2403361,
8.1,R1-2409034,Entire document
9.2.4,R1-2405188,
9.1.3.3,R1-2407304,1-30
6.1.30,CR-Form-v12.2,
9.1.2,R1-2406255,
9.4.2.4,R1-2408790,2/9
NR_NTN_enh-Core,R1-2404218,
7.3.1.1.4,R1-2405751,
8.4,R1-2402215,1-14
7,R1-2402355,
9.4.2.3,R1-2404892,
9.3.2,R1-2400803,1-9
9.10.1,R1-2409715,1-6
9.1.1,R1-2404311,1-21
8.5.3,R1-2402229,
9.3.3,R1-2404774,
9.3.1,R1-2400606,1-10
9.11.4,R1-2408490,
8.1,R1-2405525,
9.6.3,R1-2408693,
9.4.1.2,R1-2400524,
9.1.1,R1-2408390,1-9
9.6.2,R1-2409606,
9.4.2.2,R1-2407646,Entire document
FS_NR_7_24GHz_CHmod,R1-2410170,
R3-237745,R3-237745,
8.6,R1-2400292,Entire document
9.6.1,R1-2400684,1-5
9.1.4.1,R1-2410725,Full Document
6.2.1.4.2,R1-2410455,
8.3,R1-2401548,Page 19 of 37
9.5.3,R1-2405209,1-6
9.3.2,R1-2404113,
9.3.3,R1-2408929,Entire document
16.2.3A,R1-2403806,Clause 16.2.3A
9.4.2.1,R1-2400630,
9.2.2,R1-2403425,
9.1.3.2,R1-2401224,
9.7.2,R1-2400573,
9.5.1,R1-2401123,
9.7.1,R1-2406196,1-10
9.4.2.3,R1-2407736,Entire document
9.1.3.1,R1-2402555,
9.11.5,R1-2409730,Entire document
9.1.4.1,R1-2403759,
8.5.3,R1-2402453,1-16
9.3.3,R1-2410789,
9.2.1,R1-2402155,Full Document
NR_SL_enh2-Core,R1-2403793,
9.3.3,R1-2409798,Entire document
9.5.2,R1-2409012,Entire document
9.3.2,R1-2401210,Entire document
9.1.3.1,R1-2407340,Entire Document
N/A,R1-2406169,
NR_NTN_enh-Core,R1-2403582,
9.2.1,R1-2408404,
9.2.2,R1-2404575,
9.1.1,R1-2401043,
9.1.5,R1-2406340,
8.7,R1-2400650,
7,R1-2409139,
9.2.3,R1-2408191,Entire Document
9.7.1,R1-2402815,
NR_MIMO_evo_DL_UL-Core,R1-2410924,
9.5.3,R1-2402031,Entire document
NR_mob_enh2-Core,R1-2401955,
9.5.3,R1-2405460,Entire document
8.4,R1-2403686,
9.1.3.2,R1-2404168,entire document
9.6.2,R1-2400671,
NR_SL_enh2-Core,R1-2404846,
4.5.6.3,R1-2405748,
9.3.2,R1-2409873,
5.2.1.6,R1-2404322,Section 5.2.1.6
8.12.5,R1-2401516,
9.4.2.1,R1-2409388,Entire document
9.4.2.4.,R1-2401184,
9.6.2,R1-2407507,"Sections 2-5, Appendix A-B"
9.2.4,R1-2402841,Entire document
9.6.1,R1-2401999,
9.6.1,R1-2402675,1-18
9.7.2,R1-2402578,entire document
8.12.1,R1-2401101,
9.1.3.2,R1-2405146,
9.11.1,R1-2403258,
9.3.1,R1-2400557,Entire document
9.8.2,R1-2409491,1-9
9.11.1,R1-2404041,
9.11.3,R1-2409833,
5,R1-2410326,Entire document
9.6.1,R1-2406422,Entire Document
8.2.2,R1-2403972,
9.4.2.1,R1-2409552,Entire Document
9.7.2,R1-2408756,
5,R1-2410662,
9.11.2,R1-2410183,
9.2.2,R1-2407755,
9.1.3.3,R1-2405505,
9.1.3.1,R1-2400656,
null,R1-2408439,
9.2.4,R1-2410111,
9.5.1,R1-2406021,
9.3.3,R1-2407677,
NR_MIMO_evo_DL_UL-Core,R1-2408978,
9.6.3,R1-2401836,
9.4.2.4,R19 A-IoT,
9.11.5,R1-2407882,Entire document
8.4,R1-2403730,
9.5.1,R1-2406658,1-8
9.5.1,R1-2401053,Entire Document
9.12.1,R1-2410281,1/5
9.9.1,R1-2408168,
9.6.2,RAN1#119-Schedule,
NR_MIMO_evo_DL_UL-Core,R1-2405744,1-3
9.4.2.4,R1-2407613,Entire Document
9.2.4,R1-2404771,
4.0,R1-2403820,
9.1.3.3,R1-2401569,Entire document
9.4.2.3,R1-2401330,
9.4.2.2,R1-2409733,
9.1,R1-24xxxxx,Entire document
9.6.3,R1-2405659,Entire document
9.1,R1-2409340,10-12
9.2.4,R1-2401491,
9.1.2,R1-2401198,1-16
9.7.1,R1-2408274,
9.1.3.3,R1-2400696,
9.6.3,R1-2407042,1-23
9.11.2,R1-2404608,
9.10.1,R1-2403149,
9.10.1,R1-2400921,
9.5.1,R1-2404779,1-5
9.11.1,R1-2402622,Entire document
9.2.2,R1-2400508,
9.10.1,R1-2404346,
9.5.2,R1-2404808,1-9
45-1a,R4-2410303,
9.1.3.3,R1-2404540,
R19 ISAC,RAN1#118bis Schedule,
9.5.3,R1-2406660,Entire document
9.11.5,R1-2410570,Entire Document
8.12.5,R1-2400299,
9.4.1.1,R1-2405818,
9.2.3,R1-2405880,
9.5.3,R1-2405995,
9.1.3,R1-2409449,1-27
5,R1-2408225,
9.1.2,R1-2408559,Entire document
9.13,R1-2408366,1-4
9.6.2,R1-2408538,1-23
9.6.2,R1-2402953,Entire Document
9.2.4,R1-2401490,
8.1,R1-2410851,Entire Document
9.4.1.2,R1-2402106,
9.6.1,R1-2409644,
9.4.2.4,R1-2406560,1-3
9.6.1,R1-2402193,1-23
FS_Ambient_IoT_solutions,R1-2403782,1-3
9.4.2.1,R1-2405439,Entire document
9.2.3,R1-2409506,Entire document
8.3,R1-2401595,
9.1.4.1,R1-2407656,Entire document
9.1.3.2,R1-2405901,
9.3.3,R1-2410476,1-13
9.4.1.2,R1-2407609,
9.2.2,R1-2406178,
6.1.7,R1-2403172,N/A
9.3.3,R1-2407809,Entire document
7,R1-2408178,
9.7.1,R1-2403049,1-16
9.5.1,R1-2404032,Entire document
9.8.1,R1-2406744,
9.2.5.2,R1-2400948,
NR_FeMIMO-Core,CR-Form-v12.3,Full document
17.2,R1-2401887,
8.1,R1-2404230,1-10
7.1,R1-2401773,
NR_FeMIMO,R1-2405319,
16.2.3,R1-2407246,Clauses 16.2.3
NR_SL_enh2-Core,R1-2407542,
9.6.3,R1-2400964,Entire document
9.1.4.1,R1-2410794,
9.11.4,R1-2406278,
9.2.2,R1-2403523,entire document
7.1,R1-2401576,
9.11.4,R1-2409839,
9.6.3,R1-2410296,
9.3.1,R1-2406684,1-14
NR_SL_enh2-Core,R1-2408518,
R1-2402361,R1-2402361,
9.8.2,R1-2405443,
9.8.1,R1-2407253,Entire document
7,R1-2407785,
9.3.2,R1-2405097,
9.7.1,R1-2404127,
9.4.2.1,R1-2402385,Full Document
9.11.3,R1-2402175,
8.2,R1-2409579,1
9.4.2.3,R1-2405822,
9.4.2.4,R1-2405805,
9.3.1,R1-2403911,
9.10.1,R1-2403286,
9.4.2.2,R1-2410288,Entire document
9.5.2,R1-2400442,
9.6.1,R1-2408236,
9.7.2,R1-2402679,entire document
9.5.2,R1-2401204,
9.1.5,CR-Form-v12.3,
9.11.4,R1-2400347,
9.6.1,R1-2405919,
9.3.1,R1-2402562,Entire document
9.11.4,R1-2401607,
NR_MC_enh-Core,R1-2401892,
9.1.4.2,R1-2408456,
MBS-Core,R1-2403733,1-12
9.1.1,R1-2405950,Full Document
9.2.2,R1-2403188,1-6
8.2.2,R1-2404270,
9.4.2.1,R1-2410352,
9.2.1,R1-2406454,Entire document
9.1.1,R1-2402869,
9.11.2,R1-2410008,
8.8,R1-2400654,
9.3.3,R1-2404818,
9.4.2.2,R1-2406655,
R1-2402354,R1-2402354,
9.1.4.2,R1-2408885,1-5
7,R1-2407788,
9.2.2,R1-2402458,
9.2.2,R1-2403238,1-9
9.2.2,R1-2403327,
9.2.1,R1-2410381,1-9
9.2.4,R1-2402158,entire document
9.3.3,R1-2404530,
9.3.2,R1-2404773,
Rel-18 RAN1 UE Features,R1-2407386,
9.11.3,R1-2404693,
9.1.2,R1-2410467,
9.2.4,R1-2400521,
9.2.1,R1-2409377,Entire document
9.4.1.2,R1-2405297,
9.4.1.1,R1-2407860,1-15
5,R1-2410077,
6.1.30,CR-Form-v12.2,Section 5.1.30
9.1.3.1,R1-2405759,
7,R1-2409298,
9.5.1,R1-2407757,
9.11.2,R1-2408553,
9.2.1,R1-2403846,
9.2.2,R1-2404020,
9.5.2,R1-2403025,
45-1,R1-2404265,
,R1-2401286,
NR_FeMIMO-Core,R1-2406545,
5,R1-2402351,
9.1.1,R1-2400831,
NR_MIMO_evo_DL_UL-Core,R1-240nnnn,
9.11.4,R1-2406866,1-8
9.7.2,R1-2406451,
9.7.2,R1-2402681,Entire document
9.5.2,R1-2406377,
9.2.2,R1-2404278,
16.2.3A,R1-2406955,Clause 16.2.3A
38.214 CR 0650,R1-2410864,
8.1,R1-2409221,
9.2.1,R1-2405980,
5,R1-2408771,
9.3.1,R1-2408043,
5,R1-2409494,1-5
9.11.4,R1-2401032,Entire document
9.6.2,R1-2409690,
9.1.4.2,R1-2409856,
9.3.2,R1-2407703,
7,R1-2407550,
9.7.1,R1-2408762,
9.6.3,R1-2400340,
9.4.2.2,R1-2408049,1-23
9.1.3.1,R1-2405490,1-24
9.11.2,R1-2408664,Page 1
9.1.4.2,R1-2408010,
9.11.1,R1-2401029,Entire document
9.6.2,R1-2400864,
9.3.1,R1-2408927,
9.6.3,R1-2404314,
8.1,R1-2410811,Full document
R1-2401068,R1-2401068,Entire document
9.11.1,R1-2404003,1-9
9.8.1,R1-2402397,
9.11.3,R1-2406053,1-4
9.5.1,R1-24,
9.4.2.1,R1-2405802,
9.4.1.2,R1-2408786,entire document
8.1,R1-2400192,
8.9,R1-2400994,
8.2,R1-2410662,19/19
9.3.1,R1-2407084,
38.214 CR XXXX,R1-2407496,
9.2.4,R1-2404568,Entire document
8.5.1,R1-2402227,
9.7.1,R1-2401178,
9.4.2.1,R1-2410267,
9.4.2.2,R1-2403395,Entire document
9.2.1,R1-2402714,
9.1.4.1,R1-2408084,Full Document
8.3,R1-2401612,
8.3,R1-2401638,
9.3.1,R1-2401249,entire document
9.8.1,R1-2408060,Entire Document
9.10.1,R1-2404524,Entire document
9.1.3.2,R1-2403867,
NR_SL_enh2-Core,R1-2405535,
9.1.3.1,R1-2405931,
9.6.1,R1-2408055,
9.4.2.4,R1-2408571,1-4
8.1,R1-2408180,1-3
7,R1-2405316,
8.4,R1-2400990,
9.11.3,R1-2400517,
,CR-11,
9.3.3,R1-2405469,1-28
9.5.1,R1-2409808,Entire document
9.2.4,R1-2406524,Entire document
9.2.2,R1-2406431,
9.7.1,R1-2402395,Entire Document
9.3.1,R1-2401273,
9.5.2,R1-2410522,Full Document
9.9.1,R1-2408359,Entire Document
9.11.2,R1-2402812,
9.5.1,R1-2410782,
9.8.2,R1-2402257,1-21
9.5.2,R1-2401662,Full document
9.2.2,R1-2403901,
9.7.2,R1-2405003,1-24
8.1,R1-2409230,
9.3.1,R1-2409963,Entire document
Netw_Energy_NR,R1-2401710,
9.1.4.2,R1-2409503,Entire document
9.9.1,R1-2410543,1-5
9.3.2,R1-2408643,Entire document
7,R1-2403533,
9.2.3,R1-2402084,Entire Document
8.5,R1-2400680,
5,R1-2402861,
9.6.1,R1-2401126,1-4
9.2.2,R1-2407854,
9.1,R1-2405695,
9.6.1,R1-2410884,
8.5,R1-2401583,
9.5.2,R1-2402191,
9.3.2,R1-2408826,Entire Document
9.4.1.1,R1-2401156,
9.4.2.3,R19 A-IoT,
7,R1-2405533,
9.10.1,R1-2402028,
9.4.2.1,R1-2407119,Entire document
8.1,R1-2410860,Entire Document
9.2.4,R1-2407585,
9.1,R1-2407585,Section 9.1
9.12.1,R1-2408492,
9.1.1,R1-2403041,1-8
9.2.2,R1-2409378,
9.6.2,R1-2406499,Entire Document
9.1.1,R1-2404682,
9.4.1.2,R1-2402968,
9.1.4.1,R1-2409743,1-12
5.2.2.2.5,07097,Section 5.2.2.2.5
9.1,R1-2407585,Agenda Items 9.1-9.12
9.4.1.2,R1-2410478,1-15
8.1,R1-2409185,
9.11.4,R1-2403214,
9.4.1.2,R1-2400856,
8.5,R1-2401782,Entire document
9.12.1,R1-2409619,
9.3.2,R1-2410138,
9.9.1,R1-2406947,
,R1-2404236,
5,R1-2406819,
9.4.2.3,R1-2410411,
9.4.2.3,R1-2401283,
8.4,R1-2403348,
9.3.1,R1-2402124,
9.6.2,R1-2403865,
06804,3GPP TS 38.214,
8.1,R1-2401488,1-8
9.10.1,R1-2410404,2/12
9.2.2,R1-2408040,entire document
9.8.2,R1-2404130,Page 1-6
9.11.1,R1-2403938,
9.4.2.4,R1-2402972,1-6
5,R1-2407791,1-3
8.8,R1-2400040,1-6
9.4.2.1,R1-2410059,
9.1.1,R1-2407938,
8.1,R1-2405463,1-17
9.4.2.4,R1-2405219,
,R1-2402222,
9.11.3,R1-2410641,
9.4.2.3,R1-2410269,
5.1.5,R1-2406033,
9.10.1,R1-2400129,
8.5,R1-2401582,Entire document
9.6.2,R1-2405997,1-8
9.5.2,R1-2404859,Entire document
45-1a,R1-2404342,
9.5.2,R1-2404224,
9.1,R1-2409340,Sections 9.1.1-9.1.4.2
8.3,R1-2403478,
9.6.2,R1-2407635,
9.4.1.2,R1-2401444,
9.11.1,R1-2404789,
9.11.1,R1-2400549,Entire document
9.2.2,R1-2406926,
9.1.3,R1-2409782,1-5
9.6.1,R1-2408654,
9.4.2.3,R1-2404558,
9.1.1,R1-2409960,
null,R1-2406346,
,05268,
5,R1-2402205,
9.4,R1-2400328,
9.2.1,R1-2402321,
NR_pos_enh2-Core,R1-2401381,1-2
9.2.4,R1-2410473,Entire document
9.3.2,R1-2409375,
9.5.1,R1-2408676,
9.2.3,R1-2402530,
9.1.1,R1-2409877,entire document
9.11.3,R1-2405174,Entire Document
9.10.1,R1-2402342,
9.6.2,R1-2409239,1-28
9.3.1,R1-2408119,entire document
9.4.1.1,R1-2405042,Entire document
9.6.1,R1-2406379,entire document
5,R1-2400985,
9.1.2,R1-2409396,Entire Document
9.4.2.2,R1-2410480,
NR_Mob_enh2-Core,R1-2407453,1-3
9.11.3,R1-2406967,
,R1-2407826,
9.5.3,R1-2403306,Entire document
9.11.4,R1-2403560,Entire Document
8.1,R1-2409055,
9.5.1,R1-2402942,
9.3.1,R1-2406749,Entire document
9.4.2.2,R1-2408852,Entire document
9.5.2,R1-2403528,Entire document
116bis,R1-2403807,
9.4.2.2,R1-2406453,
9.2.1,R1-2405638,1-14
9.1.3.2,R1-2402999,
9.6.2,R1-2408859,entire document
9.3.2,R1-2406750,1-16
9.1.1,R1-2407120,
8.5,R1-2400276,1-6
9.2.1,R1-2400467,
9.6.1,R1-2409423,
8.10,R1-2401609,
9.4.2.2,R1-2400305,
9.2.4,N/A,
8.8,R1-2400311,Entire document
9.3.3,R1-2408045,
9.6.2,R1-2410862,Entire document
,R4-2403852,
8.1,R1-2407187,1-26
9.6.2,R1-2401630,Entire document
9.1.3.1,R1-2401886,
5,R1-2402034,
9.1.2,R1-2408838,1-35
9.11,R1-240XXXX,1-24
7.1,R1-2401384,
9.6.2,R1-2409521,1-5
9.6.3,R1-2405869,
9.4.2.2,R1-2400059,
NR_MIMO_evo_DL_UL-Core,R1-2407530,
9.4.2.1,R1-2408308,
,05573,
9.1.2,R1-2409781,
9.2.4,R1-2409762,
9.1.3.3,R1-2400048,
9.13,R1-2409401,
0622,R1-2403710,1-3
9.5.2,R1-2402335,
,RP-241686,
9.1.4.1,R1-2410030,
9.5.2,R1-2405207,
9.5.3,R1-2407687,
9.2.2,R1-2400753,
9.7.2,R1-2406383,
9.6.2,R1-2406194,
RAN1-118,R1-2410922,
9.4.1.1,R1-2406932,
5,R1-2408698,
9.5.3,R1-2404896,
9.11.1,R1-2409883,1-13
9.4.2.2,R1-2407070,
9,R1-2402427,
9,R1-2403317,Entire document
9.13,R1-24xxxxx,
,R1-2406790,
9.1.1,R1-2407694,entire document
9.3.1,R1-2408407,1-16
9.4.2.2,R1-2402669,
8.5,R1-2401200,
9.6.3,R1-2405110,
9.3.2,R1-2406726,
9.7.2,R1-2404570,
5,RAN1#118bis,
9.4.2.3,R1-2404594,
8.1,R1-2410749,Entire Document
NR_Pos_enh2-Core,R1-2406165,
9.11,R1-2401730,1-7
9.11.3,R1-2400346,
9.3.1,R1-2408846,1-13
9.2.2,R1-2406723,
9.4.2.1,R1-2404620,
9.3.1,R1-2403241,Entire document
9.9,R1-2401935,
9.6.1,R1-2403105,
8.2,R1-2408626,1-5
9.1.4.2,R1-2408432,
9.7.2,R1-2403262,
NR_newRAT_Core,R1-2401397,1-5
9.5.1,R1-2401196,
9.7.2,R1-2404915,
,R1-2405753,
9.1.4.2,R1-2408269,
9.8.1,R1-2408421,
8.12.5,R1-2400148,
9.2.1,R1-2408635,
B-1-2,R1-2400952,Clause 5
9.4.2.4,R1-2400334,
9.1.4.1,R1-2409988,
9.1.2,R1-2408453,
R19 LP-WUS,RAN1#118bis_Schedule,
8.3,R1-2401801,
9.4.2.1,R1-2408672,Entire document
9.1.2,R1-2404878,
9.10.1,R1-2408256,Entire document
9.7,R1-2403664,
9.4.2.2,R1-2410002,1-31
9.6.2,R1-2406380,
9.2.1,R1-2410219,
9.3.2,R1-2406088,1-9
9.11.5,R1-2408139,
8.1,R1-2409284,
9.12,R1-2409227,
9.7.2,R1-2404417,
9.10.1,R1-2408424,
9.6.2,R1-2403949,Entire document
9.3.1,R1-2405933,Entire document
9.5.2,R1-2406784,
8.5.3,R1-2402143,5/226
9.3.2,R1-2410172,
9.3.2,R1-2402326,
9.6.2,R1-2406105,Entire document
4.5.3,R1-2406214,
9.7.2,R1-2408307,
NR_SL_enh2-Core,R1-2402436,
NR_FeMIMO-Core,R1-2401722,
NR_Mob_enh2-core,R1-2402502,
9.7.1,R1-2408092,
9.2.2,R1-2401724,
7.3.1.5,R1-2406824,
16.4,R1-2408618,
NR_MC_enh-Core,R1-2405312,1-3
9.2.4,R1-2404921,
FG 41-5-2,R1-2407428,
9.1.1,R1-2407142,
9.4.2.1,R1-2405269,
9.6.1,R1-240xxxx,1-28
9.2.1,R1-2408925,
8.12.1,R1-2400314,
CR-0604,R1-2401890,Entire document
38.214 CR,R1-2404812,Entire document
5,R1-2401353,
5,R1-2401354,
9.1.4.1,R1-2410469,Entire document
9.6.1,R1-2408416,Entire document
8.9,R1-2400878,
9.3.3,R1-2408498,Entire document
NR_MIMO_evo_DL_UL-Core,R1-2408980,
9.10.1,R1-2404306,
R1-2403829/R2-2403996,R1-2405671,
9.6.3,R1-2403205,Entire document
6.4.1.4.1,R1-2407170,
9.4.2.1,R1-2406934,
9.11.1,R1-2409719,
8.1,R1-2400160,
9.1.2,R1-2401886,
9.3.1,R1-2402508,
8.12,R1-2401822,3/226 - 5/226
3,R1-2407585,
9.7.2,R1-2406698,1-4
9.4.2.1,R1-2410092,
9.1.3.3,R1-2402557,
9.2.3,R1-2405877,entire document
R1-2409913,R1-2409913,1-3
8.5.3,R1-2403702,
9.2.1,R1-2407853,entire document
NR_SL_enh2-Core,R1-2402442,Entire document
9.5.3,R1-2403202,
8.1,R1-2407477,
9.1.2,R1-2400506,Clauses 9.1.2-9.1.2.1
9.4.2.4,R1-2410290,
5,R1-2406321,
AI/ML Air Interface,R1-2407982,1-2
8.4,R1-2403525,
9.1.4.1,R1-2405449,
38.214_CR,R1-2404077,
9.11,R1-2407771,1-5
9.1.2,R1-2400794,1-27
8.5.2,R1-2403431,
9.6.2,R1-2403127,Entire document
9.1.1,R1-2402786,1-11
8.4,R1-2403680,
9.2.2,R1-2402538,Entire document
9.5.3,R1-2406760,
9.3.1,R1-2404772,
9.1.2,R1-2400233,Entire document
9.8.1,R1-2403856,1-4
9.4.2.2,R1-2404029,Entire document
9.1.2,R1-2410424,
9.6.2,R1-2401453,1/2
9.6.1,R1-2409605,1-14
8.11,R1-2401245,
9.1.4.1,R1-2402270,
45-1a,R1-2404265,
NR_SL_enh2-Core,R1-2402777,
9.1.2,R1-2408391,
9.4.2.3,R1-2406842,
NR_ATG,R4-2321609,
9.1.3.2,R1-2402789,throughout
,R1-2405623,
9.6.2,R1-2402575,
7.1,R1-2400577,Entire Document
21,R1-2407011,Section 21
9.1.3.2,R1-2400695,
9.4.2.3,R1-2404405,1-27
9.11.4,R1-2410082,Entire document
9.11.2,R1-2409884,
9.1.4.1,R1-2405585,
5,R1-2406675,
9.4.2.1,R1-2402107,all
9.2.2,R1-231xxxx,1-6
9.5.2,R1-2407214,Entire document
9.1.3,R1-2407894,entire document
9.4.2.3,R1-2410061,
9.4.2.1,R1-2406288,Entire document
7,R1-2406761,
9.5.1,R1-2404689,
8.4,R1-2402215,
8.2.2,R1-2405835,Entire Document
9.3.2,R1-2407625,
9.11.1,R1-2405057,
9.1.4.2,R1-2408162,
,R2-2401661,
9.5.3,R1-2406378,
9.2.1,R1-2401187,
8.1,R1-2409178,
9.4.1.1,R1-2407636,
7,R1-2405521,Entire document
7,R1-240xxxx,Full document
9.1.3.1,R1-2404089,
8.1,R1-2408512,
Obj.1,R4-2416913,
9.4.2.1,R1-2403488,
5,R1-2405326,
9.1.3.1,R1-2402095,
8.6,R1-2401553,
9.3.1,R1-2410692,1-42
8.4,R1-2403471,
9.4.2.4,R1-2410095,
9.4.2.4,R1-2407091,1-5
9.8.2,R1-2408705,
9.1.3.1,R1-2401584,
8.2,R1-2403426,
9.11.2,R1-2406864,
9.2.2,R1-2403641,Entire document
7,R1-2403606,1-6
9.1.4.2,R1-2410052,
9.3.3,R1-2404455,
9.6.2,R1-2401209,
9.1.1,R1-2404567,
5,R1-2402810,
8.1,R1-2407374,Entire document
7.1,R1-2401413,1-13
9.2.4,R1-2409997,1-4
NR_SL_enh2-Core,R1-2405750,
9.6.2,R1-2402676,1-3
9.7.2,R1-2406208,Entire document
9.1.1,R1-2408027,
9.2.1,R1-2405870,Entire document
9.10.1,R1-2405012,
8.12.2,R1-2400082,
9.4.2.2,R1-2408991,1-23
9.7.1,R1-2410400,
9.11.3,R1-2402485,
9.6.3,R1-2407915,
9.4.1.1,R1-2410351,
9.4.2.2,R1-2405913,Full document
9.4.2.4,R1-2401158,
9.4.1.1,R1-2403194,1-28
7,R1-2410831,1-5
5,R1-2402348,
9.2.1,R1-2400381,
NR_MC_enh,R1-2407108,1-3
8.1,R1-2402550,
5,R1-2409662,entire document
9.11.4,R1-2407936,1-16
5,R1-2404851,
9.6.2,R1-2400445,
9.7.2,R1-2409524,1-14
NR_MC_enh-Core,R1-2407515,Entire document
9.8.1,R1-2405361,
9.3.1,R1-2407585,
9.6.1,R1-2408271,
9.6.2,R1-2404943,
9.5.1,R1-2407333,
9.3.2,R1-2410575,
9.2.3,R1-2409590,
NR_pos_enh2-Core,R4-2321741,
9.4.1.1,RAN1#119,Online Monday AM Session
9.12.1,R1-2409655,
8.1,R1-2402088,Entire Document
9.6.2,R1-2406853,
9.4.2.3,R1-2403248,2-9
9.1.1,R1-2408544,
15,R1-2409340,
9.11.5,R1-2409702,1-14
9.11.3,R1-2406740,Entire document
8.2,R1-2401522,
9.11.4,R1-2402583,
9.4.2.3,R1-2406936,1-9
9.1.2,R1-2400377,1-12
9.6.1,R1-2400527,
NR_SL_enh2-Core,R1-2406679,
9.4.1.2,R1-2401703,Full document
9.8.2,R1-2406140,
9.2.1,R1-2405205,entire document
9.1.2,R1-2400966,
9.5.1,R1-2401332,Entire document
9.4.2.2,R1-2406266,
8.12.5,R1-2401808,
8.5,R1-2400646,
9.3.2,R1-2404399,1-15
9.12.1,R1-2409484,Entire document
9.2.3,R1-2404338,
8.2,R1-2410900,1-19
8.5.2,R1-2403697,32/35
7,R1-2403315,
9.7.2,R1-2402255,
8.1.4,R1-2405027,8-12
9.4.2.4,R1-2401019,1-6
9.1.3.1,R1-2402494,
9.14.2,R1-2409932,
8.1,R1-2405026,
R1-119-BeamMgmt,R1-2410107,1-3
9.6.2,R1-2403204,
9.4.2.2,R1-2408113,
CR 0596,R1-2405771,
9.1.1,R1-2404701,Entire document
9.2.1,R1-2402791,
8.1,R1-2404790,
NR_NTN_enh,R1-2403754,
9.10.1,R1-2407289,1-23
NR_Mob_enh2-Core,R1-2407508,Entire document
7,R1-2407500,Full Document
9.3.1,R1-2403017,
9.12.1,R1-2410408,1-4
9.1.2,R1-2405120,
9.4.2.4,R1-2404031,
9.4.2.2,R1-2410417,
NR_MIMO_evo_DL_UL-Core,R1-2405949,
9.2.1,R1-2403108,
9.5.1,R1-2403123,Entire document
9.4.2.4,R1-2400739,
9.1.4.1,R1-2401731,
9.1.3.2,R1-2400847,
9.4.2.1,R1-2400459,
7,R1-2407547,
,R1-2407416,
8.1,R1-2400102,Entire Document
9.1.3.1,R1-2406355,1-8
9.6.3,R1-2409197,
9.2.4,R1-2404973,Entire document
9.4.2.2,R1-2402949,
9.5.2,R1-2403201,
RAN4_UE_Cap_Framework,R2-2407463,
9.11.1,R1-2408135,
7,R1-2410824,
9.1.1,R1-2402144,
9.5.3,R1-2410034,
9.4.1.1,R1-2407608,1-22
9.1.3,R1-2409995,
9.5.3,R1-2402474,
NR_Mob_enh2,R1-2402528,1-2
9.11.2,R1-2404391,
,R2-2405766,
9.4.1.2,R1-2403245,
9.4.2.4,R1-2402136,
8.2,R1-2403420,Entire document
8.1,R1-2410833,
NR_MIMO_evo_DL_UL-Core,R1-2407780,
9.10.1,R1-2404515,Entire document
9.5.2,R1-2400181,1-9
9.3.2,R1-2402747,
9.3.1,R1-2406684,
9.8.1,R1-2407874,
NR_SL_enh2-Core,R1-2404839,
IoT_NTN_enh-Core,R2-2403765,
9.2.4,R1-2402531,
7,R1-2407009,
9.5.1,R1-2407080,
9.11.1,R1-2405117,
9.8.2,R1-2406008,1-7
9.5.2,R1-2409015,1-25
9.5.1,R1-2410252,
5,R1-2406816,
5,R1-2408725,1-7
8.1,R1-2405526,
9.4,R1-2405696,
9.1.3.1,R1-2406174,
8.12.3,R1-2401426,1-5
9.3.1,R1-2404007,
9.11.3,R1-2405227,
9.1.3.1,R1-2402788,1-20
9.5.2,R1-2406293,
9.8.2,R1-2406859,Entire document
